[2023-04-10 21:22:12,375][classifier.py][line:149][INFO] Start training classifier......
[2023-04-10 21:22:13,056][classifier.py][line:184][INFO] Epoch:[1/50]	 loss=1.29750	 acc=0.733
[2023-04-10 21:22:13,704][classifier.py][line:184][INFO] Epoch:[2/50]	 loss=0.98637	 acc=0.667
[2023-04-10 21:22:14,397][classifier.py][line:184][INFO] Epoch:[3/50]	 loss=0.23328	 acc=1.000
[2023-04-10 21:22:15,012][classifier.py][line:184][INFO] Epoch:[4/50]	 loss=0.53726	 acc=0.800
[2023-04-10 21:22:15,636][classifier.py][line:184][INFO] Epoch:[5/50]	 loss=0.34863	 acc=0.867
[2023-04-10 21:22:16,277][classifier.py][line:184][INFO] Epoch:[6/50]	 loss=0.20515	 acc=0.933
[2023-04-10 21:22:16,971][classifier.py][line:184][INFO] Epoch:[7/50]	 loss=0.86232	 acc=0.733
[2023-04-10 21:22:17,738][classifier.py][line:184][INFO] Epoch:[8/50]	 loss=0.11439	 acc=1.000
[2023-04-10 21:22:18,494][classifier.py][line:184][INFO] Epoch:[9/50]	 loss=0.15122	 acc=0.933
[2023-04-10 21:22:19,251][classifier.py][line:184][INFO] Epoch:[10/50]	 loss=0.30358	 acc=0.933
[2023-04-10 21:22:20,011][classifier.py][line:184][INFO] Epoch:[11/50]	 loss=0.24271	 acc=0.933
[2023-04-10 21:22:20,778][classifier.py][line:184][INFO] Epoch:[12/50]	 loss=0.23022	 acc=0.933
[2023-04-10 21:22:21,594][classifier.py][line:184][INFO] Epoch:[13/50]	 loss=0.26235	 acc=0.867
[2023-04-10 21:22:22,391][classifier.py][line:184][INFO] Epoch:[14/50]	 loss=0.14188	 acc=1.000
[2023-04-10 21:22:23,215][classifier.py][line:184][INFO] Epoch:[15/50]	 loss=0.14563	 acc=0.933
[2023-04-10 21:22:24,003][classifier.py][line:184][INFO] Epoch:[16/50]	 loss=0.18416	 acc=0.933
[2023-04-10 21:22:24,748][classifier.py][line:184][INFO] Epoch:[17/50]	 loss=0.04858	 acc=1.000
