[2023-04-10 17:02:21,290][classifier.py][line:149][INFO] Start training classifier......
[2023-04-10 17:02:22,194][classifier.py][line:184][INFO] Epoch:[1/50]	 loss=0.85600	 acc=0.933
[2023-04-10 17:02:22,838][classifier.py][line:184][INFO] Epoch:[2/50]	 loss=0.19948	 acc=1.000
[2023-04-10 17:02:23,476][classifier.py][line:184][INFO] Epoch:[3/50]	 loss=0.20932	 acc=1.000
[2023-04-10 17:02:24,114][classifier.py][line:184][INFO] Epoch:[4/50]	 loss=0.24800	 acc=0.933
[2023-04-10 17:02:24,779][classifier.py][line:184][INFO] Epoch:[5/50]	 loss=0.23323	 acc=1.000
[2023-04-10 17:02:25,432][classifier.py][line:184][INFO] Epoch:[6/50]	 loss=0.03737	 acc=1.000
[2023-04-10 17:02:26,089][classifier.py][line:184][INFO] Epoch:[7/50]	 loss=0.13264	 acc=1.000
[2023-04-10 17:02:26,739][classifier.py][line:184][INFO] Epoch:[8/50]	 loss=0.42063	 acc=0.867
[2023-04-10 17:02:27,445][classifier.py][line:184][INFO] Epoch:[9/50]	 loss=0.18631	 acc=0.933
[2023-04-10 17:02:28,137][classifier.py][line:184][INFO] Epoch:[10/50]	 loss=0.13014	 acc=1.000
[2023-04-10 17:02:28,801][classifier.py][line:184][INFO] Epoch:[11/50]	 loss=0.08930	 acc=1.000
[2023-04-10 17:02:29,427][classifier.py][line:184][INFO] Epoch:[12/50]	 loss=0.02685	 acc=1.000
[2023-04-10 17:02:30,044][classifier.py][line:184][INFO] Epoch:[13/50]	 loss=0.20999	 acc=0.933
[2023-04-10 17:02:30,702][classifier.py][line:184][INFO] Epoch:[14/50]	 loss=0.09256	 acc=0.933
[2023-04-10 17:02:31,392][classifier.py][line:184][INFO] Epoch:[15/50]	 loss=0.09258	 acc=1.000
[2023-04-10 17:02:32,023][classifier.py][line:184][INFO] Epoch:[16/50]	 loss=0.31709	 acc=0.733
[2023-04-10 17:02:32,671][classifier.py][line:184][INFO] Epoch:[17/50]	 loss=0.23570	 acc=0.933
[2023-04-10 17:02:33,365][classifier.py][line:184][INFO] Epoch:[18/50]	 loss=0.33119	 acc=0.867
[2023-04-10 17:02:33,994][classifier.py][line:184][INFO] Epoch:[19/50]	 loss=0.42490	 acc=0.933
[2023-04-10 17:02:34,648][classifier.py][line:184][INFO] Epoch:[20/50]	 loss=0.06743	 acc=1.000
[2023-04-10 17:02:35,315][classifier.py][line:184][INFO] Epoch:[21/50]	 loss=0.04361	 acc=1.000
[2023-04-10 17:02:35,994][classifier.py][line:184][INFO] Epoch:[22/50]	 loss=0.03201	 acc=1.000
[2023-04-10 17:02:36,663][classifier.py][line:184][INFO] Epoch:[23/50]	 loss=0.07876	 acc=0.933
[2023-04-10 17:02:37,362][classifier.py][line:184][INFO] Epoch:[24/50]	 loss=0.28967	 acc=0.933
[2023-04-10 17:02:38,069][classifier.py][line:184][INFO] Epoch:[25/50]	 loss=0.23945	 acc=0.933
