[2023-04-10 17:36:37,507][classifier.py][line:149][INFO] Start training classifier......
[2023-04-10 17:36:38,274][classifier.py][line:184][INFO] Epoch:[1/100]	 loss=0.87029	 acc=0.933
[2023-04-10 17:36:39,009][classifier.py][line:184][INFO] Epoch:[2/100]	 loss=0.38799	 acc=0.933
[2023-04-10 17:36:39,766][classifier.py][line:184][INFO] Epoch:[3/100]	 loss=0.36281	 acc=0.933
[2023-04-10 17:36:40,526][classifier.py][line:184][INFO] Epoch:[4/100]	 loss=0.16537	 acc=1.000
[2023-04-10 17:36:41,299][classifier.py][line:184][INFO] Epoch:[5/100]	 loss=0.31717	 acc=0.867
[2023-04-10 17:36:42,127][classifier.py][line:184][INFO] Epoch:[6/100]	 loss=0.28830	 acc=0.867
[2023-04-10 17:36:42,880][classifier.py][line:184][INFO] Epoch:[7/100]	 loss=0.20818	 acc=0.933
[2023-04-10 17:36:43,630][classifier.py][line:184][INFO] Epoch:[8/100]	 loss=0.09077	 acc=1.000
[2023-04-10 17:36:44,272][classifier.py][line:184][INFO] Epoch:[9/100]	 loss=0.22487	 acc=0.867
[2023-04-10 17:36:44,929][classifier.py][line:184][INFO] Epoch:[10/100]	 loss=0.07635	 acc=1.000
[2023-04-10 17:36:45,586][classifier.py][line:184][INFO] Epoch:[11/100]	 loss=0.11412	 acc=1.000
[2023-04-10 17:36:46,249][classifier.py][line:184][INFO] Epoch:[12/100]	 loss=0.02302	 acc=1.000
[2023-04-10 17:36:46,937][classifier.py][line:184][INFO] Epoch:[13/100]	 loss=0.11043	 acc=1.000
[2023-04-10 17:36:47,576][classifier.py][line:184][INFO] Epoch:[14/100]	 loss=0.04543	 acc=1.000
[2023-04-10 17:36:48,283][classifier.py][line:184][INFO] Epoch:[15/100]	 loss=0.08338	 acc=0.933
[2023-04-10 17:36:48,973][classifier.py][line:184][INFO] Epoch:[16/100]	 loss=0.14338	 acc=0.933
[2023-04-10 17:36:49,646][classifier.py][line:184][INFO] Epoch:[17/100]	 loss=0.75561	 acc=0.867
[2023-04-10 17:36:50,343][classifier.py][line:184][INFO] Epoch:[18/100]	 loss=0.67536	 acc=0.800
[2023-04-10 17:36:51,049][classifier.py][line:184][INFO] Epoch:[19/100]	 loss=0.03802	 acc=1.000
[2023-04-10 17:36:51,738][classifier.py][line:184][INFO] Epoch:[20/100]	 loss=0.08719	 acc=1.000
[2023-04-10 17:36:52,416][classifier.py][line:184][INFO] Epoch:[21/100]	 loss=0.03765	 acc=1.000
[2023-04-10 17:36:53,033][classifier.py][line:184][INFO] Epoch:[22/100]	 loss=0.02719	 acc=1.000
[2023-04-10 17:36:53,648][classifier.py][line:184][INFO] Epoch:[23/100]	 loss=0.67262	 acc=0.800
[2023-04-10 17:36:54,263][classifier.py][line:184][INFO] Epoch:[24/100]	 loss=0.02576	 acc=1.000
[2023-04-10 17:36:54,874][classifier.py][line:184][INFO] Epoch:[25/100]	 loss=0.11068	 acc=0.933
[2023-04-10 17:36:55,539][classifier.py][line:184][INFO] Epoch:[26/100]	 loss=0.06230	 acc=1.000
[2023-04-10 17:36:56,187][classifier.py][line:184][INFO] Epoch:[27/100]	 loss=0.11435	 acc=0.933
[2023-04-10 17:36:56,888][classifier.py][line:184][INFO] Epoch:[28/100]	 loss=0.01785	 acc=1.000
[2023-04-10 17:36:57,596][classifier.py][line:184][INFO] Epoch:[29/100]	 loss=0.06009	 acc=1.000
[2023-04-10 17:36:58,398][classifier.py][line:184][INFO] Epoch:[30/100]	 loss=0.00854	 acc=1.000
[2023-04-10 17:36:59,113][classifier.py][line:184][INFO] Epoch:[31/100]	 loss=0.45068	 acc=0.933
[2023-04-10 17:36:59,805][classifier.py][line:184][INFO] Epoch:[32/100]	 loss=0.20349	 acc=0.867
[2023-04-10 17:37:00,439][classifier.py][line:184][INFO] Epoch:[33/100]	 loss=0.01621	 acc=1.000
[2023-04-10 17:37:01,273][classifier.py][line:184][INFO] Epoch:[34/100]	 loss=0.05634	 acc=1.000
[2023-04-10 17:37:02,026][classifier.py][line:184][INFO] Epoch:[35/100]	 loss=0.59820	 acc=0.800
[2023-04-10 17:37:02,808][classifier.py][line:184][INFO] Epoch:[36/100]	 loss=0.11437	 acc=0.933
[2023-04-10 17:37:03,444][classifier.py][line:184][INFO] Epoch:[37/100]	 loss=0.14557	 acc=0.933
[2023-04-10 17:37:04,125][classifier.py][line:184][INFO] Epoch:[38/100]	 loss=0.01078	 acc=1.000
[2023-04-10 17:37:04,773][classifier.py][line:184][INFO] Epoch:[39/100]	 loss=0.04708	 acc=1.000
[2023-04-10 17:37:05,407][classifier.py][line:184][INFO] Epoch:[40/100]	 loss=0.21475	 acc=0.933
[2023-04-10 17:37:06,050][classifier.py][line:184][INFO] Epoch:[41/100]	 loss=0.15816	 acc=0.867
[2023-04-10 17:37:06,669][classifier.py][line:184][INFO] Epoch:[42/100]	 loss=0.27004	 acc=0.933
[2023-04-10 17:37:07,332][classifier.py][line:184][INFO] Epoch:[43/100]	 loss=0.09104	 acc=0.933
[2023-04-10 17:37:08,007][classifier.py][line:184][INFO] Epoch:[44/100]	 loss=0.12361	 acc=0.933
[2023-04-10 17:37:08,724][classifier.py][line:184][INFO] Epoch:[45/100]	 loss=0.19600	 acc=0.867
[2023-04-10 17:37:09,441][classifier.py][line:184][INFO] Epoch:[46/100]	 loss=0.06017	 acc=1.000
[2023-04-10 17:37:10,151][classifier.py][line:184][INFO] Epoch:[47/100]	 loss=0.19087	 acc=0.867
