[2023-04-10 20:25:53,604][classifier.py][line:149][INFO] Start training classifier......
[2023-04-10 20:25:53,691][classifier.py][line:184][INFO] Epoch:[1/70]	 loss=2.24022	 acc=0.043
[2023-04-10 20:25:53,768][classifier.py][line:184][INFO] Epoch:[2/70]	 loss=2.11036	 acc=0.391
[2023-04-10 20:25:53,844][classifier.py][line:184][INFO] Epoch:[3/70]	 loss=1.98287	 acc=0.391
[2023-04-10 20:25:53,921][classifier.py][line:184][INFO] Epoch:[4/70]	 loss=1.68259	 acc=0.696
[2023-04-10 20:25:53,997][classifier.py][line:184][INFO] Epoch:[5/70]	 loss=1.66427	 acc=0.652
[2023-04-10 20:25:54,072][classifier.py][line:184][INFO] Epoch:[6/70]	 loss=1.41667	 acc=0.826
[2023-04-10 20:25:54,137][classifier.py][line:184][INFO] Epoch:[7/70]	 loss=1.23224	 acc=0.913
[2023-04-10 20:25:54,201][classifier.py][line:184][INFO] Epoch:[8/70]	 loss=1.26842	 acc=0.913
[2023-04-10 20:25:54,267][classifier.py][line:184][INFO] Epoch:[9/70]	 loss=1.09394	 acc=0.826
[2023-04-10 20:25:54,331][classifier.py][line:184][INFO] Epoch:[10/70]	 loss=0.94080	 acc=0.913
[2023-04-10 20:25:54,403][classifier.py][line:184][INFO] Epoch:[11/70]	 loss=0.75110	 acc=0.957
[2023-04-10 20:25:54,479][classifier.py][line:184][INFO] Epoch:[12/70]	 loss=0.84123	 acc=0.783
[2023-04-10 20:25:54,556][classifier.py][line:184][INFO] Epoch:[13/70]	 loss=0.66084	 acc=0.913
[2023-04-10 20:25:54,632][classifier.py][line:184][INFO] Epoch:[14/70]	 loss=0.67995	 acc=0.957
[2023-04-10 20:25:54,709][classifier.py][line:184][INFO] Epoch:[15/70]	 loss=0.60472	 acc=0.913
[2023-04-10 20:25:54,785][classifier.py][line:184][INFO] Epoch:[16/70]	 loss=0.70508	 acc=0.783
[2023-04-10 20:25:54,862][classifier.py][line:184][INFO] Epoch:[17/70]	 loss=0.45867	 acc=0.957
[2023-04-10 20:25:54,938][classifier.py][line:184][INFO] Epoch:[18/70]	 loss=0.57287	 acc=0.826
[2023-04-10 20:25:55,014][classifier.py][line:184][INFO] Epoch:[19/70]	 loss=0.54393	 acc=0.913
[2023-04-10 20:25:55,091][classifier.py][line:184][INFO] Epoch:[20/70]	 loss=0.55037	 acc=0.913
[2023-04-10 20:25:55,167][classifier.py][line:184][INFO] Epoch:[21/70]	 loss=0.47191	 acc=0.870
[2023-04-10 20:25:55,244][classifier.py][line:184][INFO] Epoch:[22/70]	 loss=0.46630	 acc=0.957
[2023-04-10 20:25:55,320][classifier.py][line:184][INFO] Epoch:[23/70]	 loss=0.36619	 acc=0.957
[2023-04-10 20:25:55,396][classifier.py][line:184][INFO] Epoch:[24/70]	 loss=0.31061	 acc=0.957
[2023-04-10 20:25:55,473][classifier.py][line:184][INFO] Epoch:[25/70]	 loss=0.67337	 acc=0.739
[2023-04-10 20:25:55,549][classifier.py][line:184][INFO] Epoch:[26/70]	 loss=0.24160	 acc=0.913
[2023-04-10 20:25:55,625][classifier.py][line:184][INFO] Epoch:[27/70]	 loss=0.36136	 acc=0.957
[2023-04-10 20:25:55,695][classifier.py][line:184][INFO] Epoch:[28/70]	 loss=0.21290	 acc=1.000
[2023-04-10 20:25:55,761][classifier.py][line:184][INFO] Epoch:[29/70]	 loss=0.43315	 acc=0.870
[2023-04-10 20:25:55,828][classifier.py][line:184][INFO] Epoch:[30/70]	 loss=0.39735	 acc=0.913
[2023-04-10 20:25:55,895][classifier.py][line:184][INFO] Epoch:[31/70]	 loss=0.46810	 acc=0.870
[2023-04-10 20:25:55,969][classifier.py][line:184][INFO] Epoch:[32/70]	 loss=0.36446	 acc=0.913
[2023-04-10 20:25:56,046][classifier.py][line:184][INFO] Epoch:[33/70]	 loss=0.41865	 acc=0.870
[2023-04-10 20:25:56,122][classifier.py][line:184][INFO] Epoch:[34/70]	 loss=0.19995	 acc=0.957
[2023-04-10 20:25:56,199][classifier.py][line:184][INFO] Epoch:[35/70]	 loss=0.33001	 acc=0.870
[2023-04-10 20:25:56,275][classifier.py][line:184][INFO] Epoch:[36/70]	 loss=0.14376	 acc=1.000
[2023-04-10 20:25:56,352][classifier.py][line:184][INFO] Epoch:[37/70]	 loss=0.22384	 acc=1.000
[2023-04-10 20:25:56,428][classifier.py][line:184][INFO] Epoch:[38/70]	 loss=0.37426	 acc=0.913
[2023-04-10 20:25:56,505][classifier.py][line:184][INFO] Epoch:[39/70]	 loss=0.52362	 acc=0.870
[2023-04-10 20:25:56,581][classifier.py][line:184][INFO] Epoch:[40/70]	 loss=0.66896	 acc=0.826
[2023-04-10 20:25:56,657][classifier.py][line:184][INFO] Epoch:[41/70]	 loss=0.27262	 acc=0.913
[2023-04-10 20:25:56,728][classifier.py][line:184][INFO] Epoch:[42/70]	 loss=0.47467	 acc=0.826
[2023-04-10 20:25:56,789][classifier.py][line:184][INFO] Epoch:[43/70]	 loss=0.36781	 acc=0.870
[2023-04-10 20:25:56,850][classifier.py][line:184][INFO] Epoch:[44/70]	 loss=0.19310	 acc=1.000
[2023-04-10 20:25:56,911][classifier.py][line:184][INFO] Epoch:[45/70]	 loss=0.25526	 acc=0.957
[2023-04-10 20:25:56,972][classifier.py][line:184][INFO] Epoch:[46/70]	 loss=0.17261	 acc=1.000
[2023-04-10 20:25:57,044][classifier.py][line:184][INFO] Epoch:[47/70]	 loss=0.17967	 acc=0.957
[2023-04-10 20:25:57,121][classifier.py][line:184][INFO] Epoch:[48/70]	 loss=0.19124	 acc=0.957
[2023-04-10 20:25:57,187][classifier.py][line:184][INFO] Epoch:[49/70]	 loss=0.36215	 acc=0.913
[2023-04-10 20:25:57,251][classifier.py][line:184][INFO] Epoch:[50/70]	 loss=0.14185	 acc=1.000
[2023-04-10 20:25:57,316][classifier.py][line:184][INFO] Epoch:[51/70]	 loss=0.32966	 acc=0.870
[2023-04-10 20:25:57,389][classifier.py][line:184][INFO] Epoch:[52/70]	 loss=0.10906	 acc=1.000
[2023-04-10 20:25:57,466][classifier.py][line:184][INFO] Epoch:[53/70]	 loss=0.18820	 acc=0.957
[2023-04-10 20:25:57,543][classifier.py][line:184][INFO] Epoch:[54/70]	 loss=0.25855	 acc=0.913
[2023-04-10 20:25:57,620][classifier.py][line:184][INFO] Epoch:[55/70]	 loss=0.13069	 acc=0.957
[2023-04-10 20:25:57,700][classifier.py][line:184][INFO] Epoch:[56/70]	 loss=0.60368	 acc=0.826
[2023-04-10 20:25:57,777][classifier.py][line:184][INFO] Epoch:[57/70]	 loss=0.24667	 acc=0.957
[2023-04-10 20:25:57,854][classifier.py][line:184][INFO] Epoch:[58/70]	 loss=0.11208	 acc=1.000
[2023-04-10 20:25:57,930][classifier.py][line:184][INFO] Epoch:[59/70]	 loss=0.23542	 acc=0.913
